time,place,latitude,longitude,depth,mag
2011-03-14 15:02:20,"off the east coast of Honshu, Japan",38.001,144.213,35.0,4.5
2011-03-14 15:00:45,"near the east coast of Honshu, Japan",36.325,141.835,7.9,4.8
2011-03-14 14:53:02,"off the east coast of Honshu, Japan",37.594,142.948,35.0,4.8
2011-03-14 14:51:39,"off the east coast of Honshu, Japan",38.55,143.209,19.5,4.8
2011-03-14 14:50:56,"near the east coast of Honshu, Japan",38.316,142.148,39.3,5.2
2011-03-14 14:22:38,"near the east coast of Honshu, Japan",36.17,141.655,38.5,5.1
2011-03-14 13:57:03,"off the east coast of Honshu, Japan",38.169,144.762,35.0,4.6
2011-03-14 13:53:10,"off the east coast of Honshu, Japan",36.754,142.139,30.6,4.7
2011-03-14 13:32:58,"off the east coast of Honshu, Japan",37.266,144.762,10.0,4.7
2011-03-14 13:20:06,"near the east coast of Honshu, Japan",36.502,141.785,23.9,4.5
2011-03-14 13:15:43,"off the east coast of Honshu, Japan",39.316,143.641,22.7,4.6
2011-03-14 13:02:10,"off the east coast of Honshu, Japan",37.218,144.23,7.1,4.5
2011-03-14 12:45:27,"off the east coast of Honshu, Japan",36.637,144.548,4.8,4.8
2011-03-14 12:04:28,"near the east coast of Honshu, Japan",35.88,141.107,29.8,4.6
2011-03-14 11:48:36,"near the east coast of Honshu, Japan",35.867,141.577,31.2,4.5
2011-03-14 11:34:09,"off the east coast of Honshu, Japan",40.275,144.072,35.0,4.7
2011-03-14 11:27:22,"near the east coast of Honshu, Japan",36.564,141.851,10.0,4.6
2011-03-14 11:06:29,"near the east coast of Honshu, Japan",36.524,140.857,41.0,4.8
2011-03-14 10:42:41,"near the east coast of Honshu, Japan",36.194,141.879,22.3,4.7
2011-03-14 10:34:53,"near the east coast of Honshu, Japan",39.626,142.521,38.9,4.9
2011-03-14 10:29:07,"near the east coast of Honshu, Japan",39.649,142.424,35.0,4.9
2011-03-14 10:28:39,"off the east coast of Honshu, Japan",37.149,142.177,9.1,5.1
2011-03-14 10:08:55,"off the east coast of Honshu, Japan",37.03,143.696,14.1,4.8
2011-03-14 09:38:49,"near the east coast of Honshu, Japan",39.338,142.126,61.7,4.8
2011-03-14 09:24:18,"off the east coast of Honshu, Japan",38.448,144.829,35.0,4.5
2011-03-14 09:23:20,"near the east coast of Honshu, Japan",35.523,141.303,24.5,4.7
2011-03-14 09:07:49,"near the east coast of Honshu, Japan",36.914,141.251,40.6,5.0
2011-03-14 09:02:02,"near the east coast of Honshu, Japan",35.426,140.902,48.6,4.5
2011-03-14 08:58:19,"near the east coast of Honshu, Japan",35.933,141.782,35.0,4.8
2011-03-14 08:23:58,"near the east coast of Honshu, Japan",38.058,141.942,53.6,4.6
2011-03-14 07:32:46,"near the east coast of Honshu, Japan",35.384,140.895,50.2,4.5
2011-03-14 07:30:31,"off the east coast of Honshu, Japan",37.913,142.682,46.8,4.6
2011-03-14 07:25:11,"near the east coast of Honshu, Japan",36.726,141.269,48.4,5.2
2011-03-14 07:10:05,"near the east coast of Honshu, Japan",35.447,140.978,49.2,4.5
2011-03-14 07:03:30,"off the east coast of Honshu, Japan",39.745,143.566,33.9,5.2
2011-03-14 07:00:14,"off the east coast of Honshu, Japan",39.233,143.386,28.4,5.0
2011-03-14 06:55:18,"off the east coast of Honshu, Japan",37.515,142.665,35.0,4.7
2011-03-14 06:52:25,"near the east coast of Honshu, Japan",36.976,140.97,62.0,5.2
2011-03-14 06:46:58,"off the east coast of Honshu, Japan",37.909,142.895,35.1,5.1
2011-03-14 06:43:55,"near the east coast of Honshu, Japan",39.073,142.307,41.4,5.2
2011-03-14 06:27:27,"near the east coast of Honshu, Japan",36.625,141.838,35.0,5.2
2011-03-14 06:18:32,"near the east coast of Honshu, Japan",37.451,141.227,35.0,5.3
2011-03-14 06:17:49,"off the east coast of Honshu, Japan",37.691,142.599,25.2,4.7
2011-03-14 06:12:36,"off the east coast of Honshu, Japan",37.785,142.456,14.0,6.0
2011-03-14 06:07:30,"off the east coast of Honshu, Japan",36.738,143.739,35.0,4.5
2011-03-14 06:02:42,"off the east coast of Honshu, Japan",38.05,144.581,35.0,4.7
2011-03-14 05:53:23,"off the east coast of Honshu, Japan",36.387,142.026,17.6,4.8
2011-03-14 05:50:39,"off the east coast of Honshu, Japan",36.47,143.252,35.0,4.5
2011-03-14 05:49:11,"off the east coast of Honshu, Japan",39.918,143.761,7.9,4.7
2011-03-14 05:42:14,"off the east coast of Honshu, Japan",39.836,143.572,14.4,4.8
2011-03-14 05:27:12,"off the east coast of Honshu, Japan",35.284,142.287,35.0,4.7
2011-03-14 05:23:01,"off the east coast of Honshu, Japan",37.55,142.736,29.8,4.6
2011-03-14 05:19:02,"off the east coast of Honshu, Japan",37.05,143.305,10.0,4.8
2011-03-14 05:09:39,"off the east coast of Honshu, Japan",39.531,143.632,31.6,4.5
2011-03-14 04:59:41,"off the east coast of Honshu, Japan",36.796,143.719,10.0,4.5
2011-03-14 04:57:54,"off the east coast of Honshu, Japan",36.743,143.463,16.9,5.0
2011-03-14 04:56:22,"off the east coast of Honshu, Japan",36.763,143.552,4.3,4.7
2011-03-14 04:48:23,"off the east coast of Honshu, Japan",36.713,143.619,10.0,4.9
2011-03-14 04:45:37,"near the east coast of Honshu, Japan",37.275,141.439,46.5,4.8
2011-03-14 04:26:18,"off the east coast of Honshu, Japan",38.353,144.662,22.2,4.5
2011-03-14 04:20:05,"off the east coast of Honshu, Japan",36.736,144.684,10.0,4.5
2011-03-14 03:56:40,"off the east coast of Honshu, Japan",36.751,142.388,35.0,4.5
2011-03-14 03:39:30,"near the east coast of Honshu, Japan",39.304,142.583,35.0,4.6
2011-03-14 03:24:42,"off the east coast of Honshu, Japan",37.83,142.658,14.4,4.6
2011-03-14 03:20:41,"near the east coast of Honshu, Japan",36.642,141.721,33.4,5.2
2011-03-14 03:18:46,"off the east coast of Honshu, Japan",39.157,144.403,30.2,5.2
2011-03-14 03:15:50,"off the east coast of Honshu, Japan",36.278,142.079,16.0,5.4
2011-03-14 03:10:07,"near the east coast of Honshu, Japan",38.354,141.877,42.4,4.9
2011-03-14 03:09:55,"eastern Honshu, Japan",37.338,139.148,35.0,4.8
2011-03-14 03:02:20,"off the east coast of Honshu, Japan",38.37,144.464,2.3,4.6
2011-03-14 03:01:47,"near the east coast of Honshu, Japan",38.768,142.04,49.1,4.5
2011-03-14 02:11:28,"near the east coast of Honshu, Japan",36.375,140.918,35.0,4.6
2011-03-14 02:05:02,"off the east coast of Honshu, Japan",40.303,143.69,25.9,5.2
2011-03-14 02:04:37,"off the east coast of Honshu, Japan",39.54,143.496,28.0,4.6
2011-03-14 01:57:55,"off the east coast of Honshu, Japan",36.641,142.4,35.0,5.1
2011-03-14 01:44:12,"off the east coast of Honshu, Japan",36.799,143.336,37.1,4.5
2011-03-14 01:42:56,"off the east coast of Honshu, Japan",37.607,143.653,35.0,4.6
2011-03-14 01:40:20,"off the east coast of Honshu, Japan",38.108,143.847,4.5,4.9
2011-03-14 01:34:35,"off the east coast of Honshu, Japan",37.672,143.443,35.0,4.7
2011-03-14 01:13:11,"near the east coast of Honshu, Japan",35.772,141.088,35.0,4.5
2011-03-14 01:04:45,"off the east coast of Honshu, Japan",34.752,141.127,31.3,4.7
2011-03-14 01:02:38,"near the east coast of Honshu, Japan",36.408,140.894,11.0,5.5
2011-03-14 01:01:05,"off the east coast of Honshu, Japan",36.684,142.111,47.4,4.6
2011-03-14 00:40:17,"off the east coast of Honshu, Japan",37.884,144.507,23.0,4.6
2011-03-14 00:22:47,"near the east coast of Honshu, Japan",36.905,141.771,9.7,5.0
2011-03-14 00:15:29,"near the east coast of Honshu, Japan",36.719,141.976,28.1,4.7
2011-03-14 00:13:33,"off the east coast of Honshu, Japan",40.338,144.531,20.8,4.8
2011-03-14 00:13:32,"off the east coast of Honshu, Japan",39.685,144.449,35.0,4.9
2011-03-14 00:07:53,"off the east coast of Honshu, Japan",37.205,143.673,35.0,4.8
2011-03-13 23:53:46,"near the east coast of Honshu, Japan",35.763,140.997,4.6,5.0
2011-03-13 23:41:27,"near the east coast of Honshu, Japan",36.711,140.807,31.9,4.7
2011-03-13 23:35:39,"off the east coast of Honshu, Japan",37.017,143.531,6.3,4.6
2011-03-13 23:16:32,"off the east coast of Honshu, Japan",37.012,143.395,14.9,4.9
2011-03-13 22:49:35,"off the east coast of Honshu, Japan",36.297,142.359,11.3,4.7
2011-03-13 22:45:28,"off the east coast of Honshu, Japan",38.56,144.738,22.5,4.9
2011-03-13 22:38:20,"off the east coast of Honshu, Japan",37.482,143.252,29.3,4.7
2011-03-13 22:26:04,"near the east coast of Honshu, Japan",35.933,141.861,2.8,5.0
2011-03-13 22:23:58,"off the east coast of Honshu, Japan",39.768,143.317,27.1,4.7
2011-03-13 22:20:18,"near the east coast of Honshu, Japan",36.023,141.792,21.2,5.2
2011-03-13 22:16:33,"near the east coast of Honshu, Japan",36.282,140.768,35.0,4.8
2011-03-13 22:12:57,"near the east coast of Honshu, Japan",38.974,141.244,111.8,4.7
2011-03-13 22:04:41,"off the east coast of Honshu, Japan",37.043,144.62,28.0,4.9
2011-03-13 21:52:57,"near the east coast of Honshu, Japan",38.995,142.305,38.4,4.6
2011-03-13 21:37:45,"off the east coast of Honshu, Japan",35.65,142.034,37.0,4.6
2011-03-13 21:32:06,"off the east coast of Honshu, Japan",37.237,144.165,35.0,4.8
2011-03-13 21:27:20,"off the east coast of Honshu, Japan",38.558,144.314,35.0,4.7
2011-03-13 21:21:06,"off the east coast of Honshu, Japan",37.807,143.181,10.3,4.8
2011-03-13 21:17:22,"near the east coast of Honshu, Japan",38.172,142.213,21.7,4.7
2011-03-13 21:16:01,"off the east coast of Honshu, Japan",37.849,143.585,35.0,4.9
2011-03-13 21:13:39,"off the east coast of Honshu, Japan",37.584,142.052,34.3,4.7
2011-03-13 21:02:00,"near the east coast of Honshu, Japan",35.625,141.831,28.7,4.7
2011-03-13 20:58:41,"off the east coast of Honshu, Japan",37.865,144.241,35.0,4.8
2011-03-13 20:57:41,"near the east coast of Honshu, Japan",35.869,141.501,35.0,4.6
2011-03-13 20:51:40,"off the east coast of Honshu, Japan",36.734,143.813,35.0,4.5
2011-03-13 20:51:19,"off the east coast of Honshu, Japan",36.828,144.003,35.0,4.5
2011-03-13 20:35:14,"off the east coast of Honshu, Japan",37.644,143.742,35.0,4.8
2011-03-13 20:13:41,"off the east coast of Honshu, Japan",37.403,142.147,44.3,4.8
2011-03-13 19:59:50,"near the east coast of Honshu, Japan",36.921,141.906,25.4,5.2
2011-03-13 19:46:27,"off the east coast of Honshu, Japan",38.266,144.667,35.0,4.9
2011-03-13 19:38:13,"off the east coast of Honshu, Japan",37.479,143.677,35.0,4.9
2011-03-13 19:34:47,"off the east coast of Honshu, Japan",37.088,142.349,35.0,4.8
2011-03-13 19:16:41,"near the east coast of Honshu, Japan",35.863,140.839,35.0,4.9
2011-03-13 19:07:15,"off the east coast of Honshu, Japan",37.832,143.983,36.2,4.6
2011-03-13 18:59:16,"near the east coast of Honshu, Japan",38.028,142.99,32.2,4.7
2011-03-13 18:56:00,"near the east coast of Honshu, Japan",36.029,141.802,25.4,4.8
2011-03-13 18:49:32,"near the east coast of Honshu, Japan",35.189,141.045,36.4,4.8
2011-03-13 18:45:15,"near the east coast of Honshu, Japan",38.232,142.208,35.0,4.8
2011-03-13 18:44:11,"near the east coast of Honshu, Japan",36.458,141.776,35.0,4.6
2011-03-13 18:40:25,"off the east coast of Honshu, Japan",38.643,143.63,35.0,4.5
2011-03-13 18:03:21,"near the east coast of Honshu, Japan",36.2,141.151,35.0,4.6
2011-03-13 17:55:21,"near the east coast of Honshu, Japan",35.152,141.1,9.6,5.6
2011-03-13 17:50:07,"near the east coast of Honshu, Japan",35.99,141.662,41.2,4.7
2011-03-13 17:44:31,"off the east coast of Honshu, Japan",37.89,144.21,35.0,4.9
2011-03-13 17:40:30,"off the east coast of Honshu, Japan",37.933,142.595,20.0,5.0
2011-03-13 17:40:04,"near the east coast of Honshu, Japan",36.293,141.932,42.6,4.8
2011-03-13 17:29:10,"near the east coast of Honshu, Japan",35.599,140.758,35.0,4.8
2011-03-13 17:20:19,"off the east coast of Honshu, Japan",37.949,143.015,35.0,4.8
2011-03-13 17:07:36,"off the east coast of Honshu, Japan",36.967,143.83,35.0,4.6
2011-03-13 17:05:58,"off the east coast of Honshu, Japan",37.569,143.67,35.0,4.9
2011-03-13 17:04:01,"off the east coast of Honshu, Japan",37.645,143.597,35.0,5.1
2011-03-13 17:01:30,"near the east coast of Honshu, Japan",35.132,141.149,16.6,5.1
2011-03-13 16:57:21,"off the east coast of Honshu, Japan",37.665,142.844,38.5,4.6
2011-03-13 16:47:54,"near the east coast of Honshu, Japan",35.256,140.049,24.9,4.6
2011-03-13 16:44:59,"near the east coast of Honshu, Japan",39.104,142.573,27.9,4.7
2011-03-13 16:39:45,"off the east coast of Honshu, Japan",37.212,143.637,5.3,4.5
2011-03-13 16:34:52,"off the east coast of Honshu, Japan",38.324,144.297,35.0,4.6
2011-03-13 16:16:00,"near the east coast of Honshu, Japan",39.296,142.86,22.8,4.8
2011-03-13 16:04:43,"near the east coast of Honshu, Japan",35.604,140.726,38.3,4.6
2011-03-13 15:45:13,"near the east coast of Honshu, Japan",39.124,142.561,32.8,4.6
2011-03-13 15:44:12,"off the east coast of Honshu, Japan",37.574,144.229,35.0,4.7
2011-03-13 15:43:30,"off the east coast of Honshu, Japan",39.769,143.77,29.9,4.5
2011-03-13 15:27:21,"near the east coast of Honshu, Japan",39.445,142.586,36.9,5.0
2011-03-13 15:11:59,"off the east coast of Honshu, Japan",37.801,142.811,35.0,4.8
2011-03-13 15:10:52,"near the east coast of Honshu, Japan",35.468,140.834,35.0,5.2
2011-03-13 15:08:48,"off the east coast of Honshu, Japan",36.902,144.471,21.1,5.2
2011-03-13 14:48:01,"off the east coast of Honshu, Japan",37.767,142.783,17.9,5.4
2011-03-13 14:44:11,"near the east coast of Honshu, Japan",38.976,142.4,11.8,4.6
2011-03-13 14:41:20,"near the east coast of Honshu, Japan",38.282,142.791,12.0,5.1
2011-03-13 14:40:31,"near the east coast of Honshu, Japan",37.592,141.87,7.7,4.7
2011-03-13 14:31:57,"near the east coast of Honshu, Japan",39.167,142.729,27.2,5.2
2011-03-13 14:28:35,"near the east coast of Honshu, Japan",36.902,141.213,39.7,4.5
2011-03-13 14:16:39,"near the east coast of Honshu, Japan",36.147,141.908,5.3,4.5
2011-03-13 14:14:27,"off the east coast of Honshu, Japan",37.612,142.008,10.1,4.7
2011-03-13 14:10:40,"off the east coast of Honshu, Japan",37.78,143.531,35.0,4.5
2011-03-13 14:04:26,"near the east coast of Honshu, Japan",37.283,141.64,59.4,4.6
2011-03-13 14:02:13,"near the east coast of Honshu, Japan",39.063,142.972,35.0,4.6
2011-03-13 14:01:17,"near the east coast of Honshu, Japan",36.929,141.401,30.5,4.5
2011-03-13 13:43:41,"near the east coast of Honshu, Japan",38.966,142.395,32.9,4.7
2011-03-13 13:41:36,"near the east coast of Honshu, Japan",36.592,141.855,38.0,4.5
2011-03-13 13:37:31,"off the east coast of Honshu, Japan",39.611,144.337,35.0,4.5
2011-03-13 13:36:01,"off the east coast of Honshu, Japan",37.93,143.977,35.0,4.7
2011-03-13 13:35:20,"off the east coast of Honshu, Japan",37.333,144.272,40.2,4.5
2011-03-13 13:23:57,"near the east coast of Honshu, Japan",35.817,141.598,10.6,4.9
2011-03-13 13:16:33,"off the east coast of Honshu, Japan",34.326,141.613,35.2,5.4
2011-03-13 13:01:10,"near the east coast of Honshu, Japan",38.292,142.406,35.0,4.7
2011-03-13 13:01:06,"off the east coast of Honshu, Japan",37.072,143.767,35.0,4.5
2011-03-13 12:59:13,"near the east coast of Honshu, Japan",38.19,142.935,38.2,4.7
2011-03-13 12:56:17,"off the east coast of Honshu, Japan",37.355,143.701,4.8,4.7
2011-03-13 12:55:54,"off the east coast of Honshu, Japan",37.794,143.553,40.7,4.8
2011-03-13 12:53:32,"off the east coast of Honshu, Japan",34.995,141.162,16.4,4.8
2011-03-13 12:53:00,"near the east coast of Honshu, Japan",35.041,141.313,19.6,4.6
2011-03-13 12:51:49,"off the east coast of Honshu, Japan",37.613,144.05,24.9,4.6
2011-03-13 12:44:30,"near the east coast of Honshu, Japan",37.259,141.921,50.7,4.8
2011-03-13 12:42:34,"off the east coast of Honshu, Japan",37.484,144.062,41.5,4.9
2011-03-13 12:41:59,"off the east coast of Honshu, Japan",37.106,143.888,28.2,4.7
2011-03-13 12:39:43,"off the east coast of Honshu, Japan",39.346,144.685,35.0,4.7
2011-03-13 12:36:51,"off the east coast of Honshu, Japan",37.206,142.575,20.7,4.7
2011-03-13 12:33:33,"off the east coast of Honshu, Japan",38.282,143.348,10.0,4.5
2011-03-13 12:27:10,"off the east coast of Honshu, Japan",36.276,142.232,29.0,4.9
2011-03-13 12:25:36,"off the east coast of Honshu, Japan",39.717,144.375,20.9,4.8
2011-03-13 12:24:16,"off the east coast of Honshu, Japan",38.701,144.805,20.0,4.7
2011-03-13 12:14:12,"off the east coast of Honshu, Japan",38.3,144.336,41.7,4.7
2011-03-13 12:11:55,"off the east coast of Honshu, Japan",37.357,142.574,39.4,4.6
2011-03-13 12:10:55,"off the east coast of Honshu, Japan",38.614,144.358,9.3,4.7
2011-03-13 12:02:50,"off the east coast of Honshu, Japan",37.364,142.502,17.8,4.8
2011-03-13 12:01:22,"off the east coast of Honshu, Japan",40.607,143.418,37.5,4.8
2011-03-13 11:56:27,"near the east coast of Honshu, Japan",35.904,141.344,38.8,4.7
2011-03-13 11:50:24,"off the east coast of Honshu, Japan",37.564,142.575,28.1,4.9
2011-03-13 11:47:59,"off the east coast of Honshu, Japan",37.348,142.46,36.4,4.9
2011-03-13 11:37:30,"off the east coast of Honshu, Japan",37.348,142.394,17.0,5.7
2011-03-13 11:29:26,"off the east coast of Honshu, Japan",38.238,143.786,52.0,4.7
2011-03-13 11:27:32,"near the east coast of Honshu, Japan",38.711,141.94,50.6,4.7
2011-03-13 11:19:37,"near the east coast of Honshu, Japan",39.561,142.608,35.1,4.5
2011-03-13 11:11:58,"off the east coast of Honshu, Japan",37.398,142.153,5.3,4.7
2011-03-13 11:08:30,"off the east coast of Honshu, Japan",39.837,144.741,35.0,4.7
2011-03-13 11:07:55,"near the east coast of Honshu, Japan",36.19,141.038,51.4,4.8
2011-03-13 11:05:10,"off the east coast of Honshu, Japan",39.418,143.006,46.4,4.7
2011-03-13 11:01:18,"off the east coast of Honshu, Japan",39.739,144.411,12.3,4.9
2011-03-13 10:58:57,"off the east coast of Honshu, Japan",36.982,143.203,18.4,4.9
2011-03-13 10:54:46,"off the east coast of Honshu, Japan",36.936,142.699,47.2,4.7
2011-03-13 10:50:56,"off the east coast of Honshu, Japan",39.658,143.596,36.7,4.9
2011-03-13 10:49:30,"near the east coast of Honshu, Japan",36.581,141.522,45.3,4.7
2011-03-13 10:44:32,"off the east coast of Honshu, Japan",39.808,143.447,21.1,4.7
2011-03-13 10:43:11,"near the east coast of Honshu, Japan",38.194,141.631,65.0,4.8
2011-03-13 10:36:55,"off the east coast of Honshu, Japan",39.508,144.712,35.0,4.7
2011-03-13 10:29:19,"off the east coast of Honshu, Japan",36.617,142.974,7.5,4.8
2011-03-13 10:04:00,"off the east coast of Honshu, Japan",37.704,143.687,13.9,4.8
2011-03-13 10:03:53,"off the east coast of Honshu, Japan",36.59,142.083,35.0,4.8
2011-03-13 09:52:30,"near the east coast of Honshu, Japan",38.849,141.858,33.0,5.6
2011-03-13 09:47:19,"off the east coast of Honshu, Japan",38.879,144.266,15.9,4.8
2011-03-13 09:45:42,"near the east coast of Honshu, Japan",36.532,141.781,35.0,4.7
2011-03-13 09:42:19,"off the east coast of Honshu, Japan",37.163,143.732,3.0,4.9
2011-03-13 09:40:21,"off the east coast of Honshu, Japan",37.286,142.457,38.6,4.5
2011-03-13 09:38:00,"off the east coast of Honshu, Japan",37.253,143.732,35.0,4.9
2011-03-13 09:25:07,"near the east coast of Honshu, Japan",39.02,142.441,25.0,5.1
2011-03-13 09:24:52,"off the east coast of Honshu, Japan",37.929,144.561,35.0,4.6
2011-03-13 09:22:46,"off the east coast of Honshu, Japan",39.696,144.437,14.6,4.8
2011-03-13 09:20:37,"off the east coast of Honshu, Japan",37.684,144.102,22.6,4.8
2011-03-13 09:17:19,"off the east coast of Honshu, Japan",37.604,143.754,35.0,4.5
2011-03-13 09:12:56,"off the east coast of Honshu, Japan",37.727,143.807,14.4,5.1
2011-03-13 09:12:24,"off the east coast of Honshu, Japan",37.306,143.478,2.4,4.6
2011-03-13 09:12:15,"off the east coast of Honshu, Japan",37.276,143.542,20.9,4.8
2011-03-13 09:08:35,"off the east coast of Honshu, Japan",39.617,144.352,37.2,4.8
2011-03-13 09:07:16,"off the east coast of Honshu, Japan",38.479,143.966,38.3,4.6
2011-03-13 09:06:34,"off the east coast of Honshu, Japan",37.517,143.775,8.6,4.7
2011-03-13 08:58:17,"off the east coast of Honshu, Japan",38.52,143.497,10.0,4.6
2011-03-13 08:54:03,"off the east coast of Honshu, Japan",37.394,143.684,21.6,4.8
2011-03-13 08:49:35,"off the east coast of Honshu, Japan",37.856,143.921,12.7,4.9
2011-03-13 08:47:05,"off the east coast of Honshu, Japan",37.285,143.755,35.0,4.6
